subject_id,condition,task,freq,emg_coh_arearate,emg_coh_med,emg_hp_coh_arearate,emg_hp_coh_med
P20,25g,180,4,2.459316984,0.907660308,2.395140958,0.906357555
P20,25g,180,1,3.174311927,0.937397384,3.114678899,0.940895009
P20,25g,180,2,3.026146789,0.934327541,3.68233945,0.93854295
P20,25g,180,3,3.128211009,0.925908791,3.520183486,0.927320787
P20,25g,180,4,2.555733945,0.912763217,2.654587156,0.915449697
P20,25g,90,1,3.378862517,0.941149019,3.624272279,0.942412969
P20,25g,90,2,3.177115987,0.928222575,3.748544559,0.935748044
P20,25g,90,3,3.084415584,0.922408689,3.439767129,0.929881917
P20,25g,90,4,2.645991939,0.917282431,2.497984774,0.913357137
P20,25g,90,1,3.273159145,0.937473185,3.68300583,0.943250439
P20,25g,90,2,3.380479378,0.93951933,3.489743036,0.92955223
P20,25g,90,3,3.270567912,0.924633869,3.737637659,0.933273915
P20,25g,90,4,2.594687972,0.918566433,2.517382855,0.912559904
P20,25g,90,1,3.527437056,0.944345883,3.399612653,0.937607749
P20,25g,90,2,3.331181407,0.930487497,3.523993975,0.931536909
P20,25g,90,3,3.670109748,0.930002153,3.468474284,0.929264503
P20,25g,90,4,2.78373144,0.917427827,2.611577362,0.916690416
P20,50g,0,1,3.880640244,0.939254608,3.821646341,0.937052288
P20,50g,0,2,3.714329268,0.936904657,3.999390244,0.930217446
P20,50g,0,3,3.222103659,0.92313811,3.681707317,0.927362364
P20,50g,0,4,2.599695122,0.913963712,2.755487805,0.915818691
P20,50g,0,1,3.426841721,0.936810392,4.935521517,0.948149922
P20,50g,0,2,3.82567469,0.934852631,3.999416484,0.933896859
P20,50g,0,3,3.414733771,0.922400964,3.476878191,0.924342167
P20,50g,0,4,2.567760759,0.914518354,2.780452225,0.917207944
P20,50g,12,1,3.997081996,0.941710328,3.544937263,0.937073881
P20,50g,12,2,3.787861103,0.92945824,3.438867814,0.927534435
P20,50g,12,3,3.494163992,0.926108855,3.782025095,0.930226556
P20,50g,12,4,2.525678436,0.912540115,2.767143274,0.914283921
P20,50g,12,1,4.10956235,0.939334137,3.535521583,0.939724566
P20,50g,12,2,3.43690048,0.931662131,3.524130695,0.934297633
P20,50g,12,3,3.39103717,0.926365744,3.409922062,0.922619762
P20,50g,12,4,2.617056355,0.912785249,2.603567146,0.912436667
P20,50g,12,1,3.566754946,0.942280131,4.342109363,0.939929805
P20,50g,12,2,3.689203926,0.93127926,3.959183673,0.933023162
P20,50g,12,3,3.193488082,0.9284148,3.838136781,0.928938193
P20,50g,12,4,2.67393675,0.918309194,2.661785325,0.911712225
P20,50g,180,1,3.303273719,0.93148618,3.320096999,0.927417463
P20,50g,180,2,3.880266747,0.93025903,3.625795696,0.92328476
P20,50g,180,3,3.609427099,0.927023677,3.497878145,0.926208959
P20,50g,180,4,2.610033343,0.911509642,2.688541982,0.911317976
P20,50g,180,1,3.658569101,0.941599276,3.087986965,0.931756638
P20,50g,180,2,3.440675455,0.929845281,3.422011554,0.924236334
P20,50g,180,3,3.453414309,0.92424113,3.533994964,0.925927137
P20,50g,180,4,2.452821804,0.907841682,2.716782699,0.912078387
P20,50g,90,1,4.084963504,0.94210064,4.097810219,0.937886601
P20,50g,90,2,4.066131387,0.932736442,4.150218978,0.93416549
P20,50g,90,3,3.462189781,0.921300563,3.469781022,0.922038582
P20,50g,90,4,2.686131387,0.919899565,2.785693431,0.911572172
P20,50g,90,1,4.466793725,0.947537668,3.61955725,0.936871044
P20,50g,90,2,3.633778038,0.935102548,3.639349069,0.929445361
P20,50g,90,3,3.313883595,0.91904581,3.768655622,0.92257913
P20,50g,90,4,2.582172702,0.914629346,2.600205248,0.909768419
P20,50g,90,1,3.705182174,0.936237519,3.547829874,0.932958982
P20,50g,90,2,3.646973436,0.931756244,3.695311366,0.930052261
P20,50g,90,3,3.493975904,0.927108425,3.530555959,0.923266931
P20,50g,90,4,2.728117288,0.916149077,2.834663957,0.91671599
P20,75g,0,1,4.382386422,0.941522345,4.356721515,0.941160218
P20,75g,0,2,3.919176239,0.927294268,3.850150057,0.934156066
P20,75g,0,3,3.93883887,0.934290626,3.701955914,0.925888268
P20,75g,0,4,2.722446445,0.913655,2.647004036,0.909049415
P20,75g,0,1,4.778337003,0.940935717,4.15434623,0.935610774
P20,75g,0,2,3.803607004,0.934547374,4.016881619,0.933275244
P20,75g,0,3,3.488413547,0.92333477,3.357659641,0.919056905
P20,75g,0,4,2.6860648,0.912262162,2.71416588,0.913157368
P20,75g,12,1,4.479550606,0.938328869,4.398541441,0.934916292
P20,75g,12,2,4.000098551,0.935749712,3.92017345,0.929699797
P20,75g,12,3,3.533261062,0.924769088,3.550901744,0.922531893
P20,75g,12,4,2.672119838,0.91476443,2.563811964,0.907364074
P20,75g,12,1,4.118879668,0.938084334,3.749273859,0.924532531
P20,75g,12,2,3.814211618,0.928966739,4.272925311,0.93249826
P20,75g,12,3,3.455394191,0.922360265,3.470850622,0.92367605
P20,75g,12,4,2.67686722,0.914107971,2.683817427,0.90958481
P20,75g,12,1,4.509651308,0.940285867,4.270547945,0.939758389
P20,75g,12,2,3.903798257,0.933587125,3.680469074,0.927273589
P20,75g,12,3,3.368721461,0.920294231,3.755292653,0.924938896
P20,75g,12,4,2.775633043,0.919417539,2.798879203,0.908949278
P20,75g,180,1,4.504537914,0.936120593,3.961744901,0.928018104
P20,75g,180,2,3.666146189,0.92749784,3.645066849,0.92718842
P20,75g,180,3,3.345466966,0.924577608,3.55811457,0.918509724
P20,75g,180,4,2.574899971,0.913799545,2.641748805,0.909866741
P20,75g,180,1,4.191336096,0.93750059,3.49782909,0.931129157
P20,75g,180,2,3.616933097,0.932518467,3.594039866,0.926750832
P20,75g,180,3,3.46062759,0.924189751,3.72577462,0.922481084
P20,75g,180,4,2.564337873,0.912448185,2.734458259,0.911064587
P20,75g,90,1,3.985863024,0.93189817,4.076511606,0.931073445
P20,75g,90,2,3.813353711,0.926355204,3.956442831,0.933606656
P20,75g,90,3,3.397936766,0.922559118,3.752316363,0.923265006
P20,75g,90,4,2.673225714,0.913737445,2.80341962,0.911893676
P20,75g,90,1,4.190699904,0.933471732,3.933940556,0.933472331
P20,75g,90,2,4.066442953,0.933485227,3.921188878,0.928456602
P20,75g,90,3,3.631639501,0.924112281,3.547651007,0.921266026
P20,75g,90,4,2.734899329,0.911718753,2.765675935,0.910652023
P20,75g,90,1,4.590452737,0.944997233,4.59746164,0.93634697
P20,75g,90,2,3.72636863,0.930238415,3.928774389,0.930551028
P20,75g,90,3,3.496969123,0.926437151,3.557776094,0.921551639
P20,75g,90,4,2.681284334,0.913472118,2.748531919,0.911035652
P21,0g,0,1,2.427000275,0.940283232,2.934561452,0.936792319
P21,0g,0,2,3.210338191,0.9396378,3.100632389,0.927902573
P21,0g,0,3,3.244982128,0.931619583,3.368160572,0.926592915
P21,0g,0,4,2.679131152,0.917324769,2.508935936,0.912060284
P21,0g,0,1,3.820353063,0.955810115,4.173676012,0.948550491
P21,0g,0,2,3.514278297,0.937421013,3.738058152,0.932151481
P21,0g,0,3,3.459761163,0.93082321,3.567757009,0.927714285
P21,0g,0,4,2.66536864,0.922749699,2.604880582,0.913203213
P21,0g,12,1,2.938622754,0.948764137,2.77754491,0.941751852
P21,0g,12,2,2.965868263,0.935990434,3.161377246,0.939184658
P21,0g,12,3,3.461976048,0.928366312,3.597005988,0.934802061
P21,0g,12,4,2.486227545,0.916858411,2.492814371,0.91167271
P21,0g,12,1,3.106947697,0.939438969,3.396044757,0.949076667
P21,0g,12,2,3.389539422,0.939840204,3.450169139,0.941911639
P21,0g,12,3,3.332032266,0.934059089,3.183970856,0.93045067
P21,0g,12,4,2.772053084,0.921765961,2.537861046,0.911151003
P21,0g,12,1,3.079880775,0.949565681,3.35976155,0.948646378
P21,0g,12,2,2.783010432,0.929139917,3.462593145,0.934227406
P21,0g,12,3,3.255737705,0.931830107,2.925186289,0.918577567
P21,0g,12,4,2.715052161,0.918841171,2.532041729,0.912326965
P21,0g,180,1,2.958963837,0.947878027,3.288535522,0.949383758
P21,0g,180,2,3.326750449,0.938570026,3.224672993,0.929354707
P21,0g,180,3,3.095922031,0.929357372,3.419081816,0.926452996
P21,0g,180,4,2.707104386,0.917357471,2.635804052,0.920622834
P21,0g,180,1,3.313287073,0.948036427,3.200976613,0.943527592
P21,0g,180,2,3.080956052,0.936678389,3.256489334,0.931542239
P21,0g,180,3,2.959393472,0.921889565,3.141351838,0.928778939
P21,0g,180,4,2.533281933,0.914272618,2.637111282,0.91487618
P21,0g,90,1,3.217472616,0.948371676,3.512957521,0.945068256
P21,0g,90,2,2.977023778,0.933395473,3.980496928,0.940851547
P21,0g,90,3,3.319262624,0.932657239,3.153352925,0.925116963
P21,0g,90,4,2.938284798,0.925920878,2.618755009,0.912692724
P21,0g,90,1,3.367456289,0.947969331,3.186971235,0.945593999
P21,0g,90,2,3.316130852,0.938486315,3.536661027,0.942129293
P21,0g,90,3,3.239424704,0.93213876,3.337281444,0.924341533
P21,0g,90,4,2.787648054,0.920862206,2.717428088,0.917015176
P21,0g,90,1,2.969409283,0.948190468,2.871835443,0.940967822
P21,0g,90,2,3.425632911,0.939558423,3.98628692,0.938404358
P21,0g,90,3,3.325421941,0.930140246,3.341244726,0.926212006
P21,0g,90,4,2.809862869,0.922923897,2.569620253,0.918298935
P21,25g,0,1,4.254416961,0.949412408,3.999376429,0.947162708
P21,25g,0,2,3.330284764,0.92976861,3.610891707,0.934673907
P21,25g,0,3,3.506963209,0.932569722,3.153398462,0.922522472
P21,25g,0,4,2.506547495,0.91351932,2.814383704,0.915446112
P21,25g,0,1,3.473684211,0.940854348,3.840831919,0.950076844
P21,25g,0,2,3.686544992,0.937105246,3.570670628,0.936196169
P21,25g,0,3,3.457767402,0.93148852,3.302631579,0.923332917
P21,25g,0,4,2.665322581,0.915772133,2.455432937,0.911691083
P21,25g,12,1,3.917920657,0.942093512,3.214318285,0.937867434
P21,25g,12,2,3.519151847,0.939933698,3.749886001,0.934062422
P21,25g,12,3,3.422936617,0.930335177,3.371637027,0.92666322
P21,25g,12,4,2.801641587,0.919945292,2.668034656,0.913828833
P21,25g,12,1,3.406366171,0.945334066,3.744888476,0.943363772
P21,25g,12,2,3.30901487,0.938886315,3.406830855,0.930998319
P21,25g,12,3,3.360594796,0.928250982,3.620120818,0.927836097
P21,25g,12,4,2.838986989,0.918799467,2.511849442,0.909099655
P21,25g,12,1,3.743455497,0.949616662,3.416335079,0.937567336
P21,25g,12,2,3.16,0.929580224,3.678324607,0.939416529
P21,25g,12,3,3.568376963,0.929430167,3.702827225,0.931029475
P21,25g,12,4,2.832041885,0.926860335,2.706806283,0.917606175
P21,25g,180,1,3.208418472,0.939435392,4.061912546,0.949433218
P21,25g,180,2,3.36187168,0.934246562,3.827952595,0.933983384
P21,25g,180,3,3.140784634,0.927800555,3.787699224,0.933576289
P21,25g,180,4,2.806906416,0.921930346,2.736207601,0.915511446
P21,25g,180,1,3.244301699,0.936980952,3.205553253,0.933776451
P21,25g,180,2,3.933070866,0.940394741,3.772896809,0.938936181
P21,25g,180,3,3.472648156,0.931984746,3.591794447,0.924416118
P21,25g,180,4,2.777041028,0.923593459,2.852258599,0.914736043
P21,25g,90,1,4.171540812,0.946176357,3.870798778,0.948708762
P21,25g,90,2,3.71999127,0.940917434,3.657354867,0.939511811
P21,25g,90,3,3.192710607,0.925527596,3.554779572,0.930414095
P21,25g,90,4,2.888913138,0.92492653,2.891095591,0.9225232
P21,25g,90,1,4.016791045,0.949337176,4.006840796,0.940318143
P21,25g,90,2,3.065091211,0.938386392,3.812603648,0.937304952
P21,25g,90,3,3.004145937,0.924298861,3.363598673,0.923519385
P21,25g,90,4,2.73880597,0.915203353,2.526741294,0.913140442
P21,25g,90,1,3.87541806,0.944613102,3.526128763,0.939885528
P21,25g,90,2,3.945652174,0.942446903,3.818770903,0.936846064
P21,25g,90,3,3.251881271,0.926185336,3.483695652,0.925276846
P21,25g,90,4,2.884406355,0.919666127,2.790551839,0.91656232
P21,50g,0,1,3.843976527,0.950053396,4.178287884,0.938610659
P21,50g,0,2,3.511391094,0.932748938,3.934932689,0.931638155
P21,50g,0,3,3.69278564,0.931379919,3.368829824,0.922544555
P21,50g,0,4,2.764238868,0.915285018,2.676907145,0.913285429
P21,50g,0,1,3.603055865,0.92984638,4.116982333,0.938713619
P21,50g,0,2,3.610854687,0.929576798,3.893522203,0.930446848
P21,50g,0,3,3.440553876,0.925316631,3.536845456,0.929434427
P21,50g,0,4,2.754894159,0.918669193,2.79818558,0.919864403
P21,50g,12,1,4.076563231,0.943155075,4.499142367,0.940289978
P21,50g,12,2,3.740838921,0.934252394,3.758147513,0.939757263
P21,50g,12,3,3.596600655,0.93099953,3.518166225,0.926098455
P21,50g,12,4,2.973491346,0.922611071,2.714954,0.915519355
P21,50g,12,1,4.332281809,0.943786419,4.316208502,0.944822338
P21,50g,12,2,3.716839417,0.935899324,3.472885684,0.934823395
P21,50g,12,3,3.392068499,0.930484691,3.343998798,0.922930409
P21,50g,12,4,2.914526063,0.91834305,2.690851735,0.911958629
P21,50g,12,1,3.717341372,0.934864393,4.126902096,0.939961396
P21,50g,12,2,3.614125754,0.926292018,3.737726098,0.930809084
P21,50g,12,3,3.15733563,0.919854378,3.529428653,0.925846775
P21,50g,12,4,2.847832328,0.919728024,2.648578811,0.911269018
P21,50g,180,1,3.955198648,0.94162771,3.503663004,0.937326787
P21,50g,180,2,3.756692026,0.93808481,3.895604396,0.93410461
P21,50g,180,3,3.356579318,0.927451539,3.700197239,0.922079893
P21,50g,180,4,2.90490279,0.918981779,2.589180051,0.911096355
P21,50g,180,1,4.268640521,0.941132447,4.058750581,0.941584223
P21,50g,180,2,3.640365835,0.936247339,3.726554023,0.931758524
P21,50g,180,3,3.341187413,0.927798636,3.54115641,0.928459299
P21,50g,180,4,2.914431871,0.917983768,2.627344598,0.911245131
P21,50g,90,1,4.147466057,0.936671561,4.380158623,0.935389474
P21,50g,90,2,3.494286867,0.93022088,3.85871757,0.929250569
P21,50g,90,3,3.466191692,0.927139477,3.393332437,0.921039281
P21,50g,90,4,2.867724156,0.915970214,2.662454631,0.909072108
P21,50g,90,1,4.020077442,0.938833732,3.950380037,0.936891265
P21,50g,90,2,3.701849993,0.932781543,3.643338592,0.928821775
P21,50g,90,3,3.457622257,0.92660278,3.283378747,0.922547798
P21,50g,90,4,2.797934892,0.91642731,2.599311631,0.908930906
P21,50g,90,1,4.265406977,0.935065585,3.806976744,0.934939161
P21,50g,90,2,3.750726744,0.936375756,3.718313953,0.928311659
P21,50g,90,3,3.452180233,0.924980243,3.350436047,0.925237738
P21,50g,90,4,2.909883721,0.920183118,2.6375,0.913872984
P21,75g,0,1,3.795334754,0.933609459,4.269597398,0.941359136
P21,75g,0,2,3.846024448,0.932133903,3.956039027,0.929598358
P21,75g,0,3,3.498486038,0.925860184,3.613435012,0.922432419
P21,75g,0,4,2.699338342,0.91465565,2.768195581,0.913668475
P21,75g,0,1,4.483047965,0.944432001,4.119628076,0.929507492
P21,75g,0,2,3.484295272,0.927364204,4.062251956,0.928903427
P21,75g,0,3,3.514457421,0.926756209,3.58793514,0.920705521
P21,75g,0,4,2.793060438,0.91298263,2.744528858,0.909292863
P21,75g,0,1,3.697879668,0.932230365,4.984393499,0.939566439
P21,75g,0,2,3.7621354,0.926101878,3.807340437,0.929023101
P21,75g,0,3,3.64223442,0.92792229,3.645786245,0.926795355
P21,75g,0,4,2.746098375,0.914177131,2.839522118,0.914479797
P21,75g,12,1,3.99795479,0.932501036,4.558772874,0.93431382
P21,75g,12,2,3.78482239,0.930359006,3.741119483,0.934489753
P21,75g,12,3,3.577825619,0.926668882,3.638428418,0.926227494
P21,75g,12,4,2.772335845,0.914899185,2.736275565,0.912115771
P21,75g,12,1,4.243920491,0.937231277,4.426305773,0.937776306
P21,75g,12,2,3.912560795,0.93432983,4.000422922,0.934692533
P21,75g,12,3,3.414041023,0.924393261,3.781349122,0.92573583
P21,75g,12,4,2.835060266,0.916828244,2.588073588,0.908556553
P21,75g,12,1,3.915928247,0.93136506,4.452669116,0.933641146
P21,75g,12,2,3.866111952,0.927707951,3.923816728,0.932090197
P21,75g,12,3,3.492543765,0.930841783,3.635725092,0.919595104
P21,75g,12,4,2.778258051,0.915473043,2.603198617,0.906682953
P21,75g,180,1,4.268990073,0.940660844,3.724643936,0.932499437
P21,75g,180,2,3.894367717,0.934508935,3.915515753,0.930215835
P21,75g,180,3,3.595274061,0.927561576,3.682455762,0.925126557
P21,75g,180,4,2.865882607,0.917241344,2.72788088,0.911163494
P21,75g,180,1,4.224307036,0.937672683,3.481663113,0.935156045
P21,75g,180,2,3.453518124,0.929716161,3.76673774,0.930946298
P21,75g,180,3,3.496695096,0.924868332,3.624200426,0.926147126
P21,75g,180,4,2.730277186,0.913113639,2.83326226,0.914260553
P21,75g,90,1,4.247099768,0.940403156,3.881775997,0.93212715
P21,75g,90,2,3.857519511,0.933346959,3.861210715,0.926468304
P21,75g,90,3,3.464248049,0.927416263,3.639632989,0.922868897
P21,75g,90,4,2.78253533,0.913940006,2.732545876,0.911888541
P21,75g,90,1,4.323391564,0.936799125,3.871538134,0.928438753
P21,75g,90,2,3.804431189,0.931001245,3.238176395,0.921120681
P21,75g,90,3,3.547933532,0.925158681,3.503941202,0.922986048
P21,75g,90,4,2.752449936,0.911829712,2.645291862,0.910490494
P21,75g,90,1,3.887065429,0.935637737,3.938458216,0.928662116
P21,75g,90,2,3.959619952,0.93557375,3.641330166,0.929358448
P21,75g,90,3,3.642409847,0.92539968,3.706434895,0.923654949
P21,75g,90,4,2.834161088,0.917381095,2.757395811,0.912002423
P22,0g,0,1,3.922463569,0.947714892,3.445422051,0.938148812
P22,0g,0,2,3.502337091,0.936653997,3.336541105,0.937279311
P22,0g,0,3,3.636788562,0.940815332,3.365411053,0.930456375
P22,0g,0,4,2.697277976,0.917092785,2.495463294,0.91525266
P22,0g,0,1,3.476895119,0.946509421,3.196261682,0.939085894
P22,0g,0,2,3.206905504,0.933148963,3.676012461,0.93645954
P22,0g,0,3,3.54231568,0.930605357,3.559190031,0.931785419
P22,0g,0,4,2.618120457,0.914966213,2.592679128,0.916683852
P22,0g,12,1,3.492063492,0.951169317,2.168613357,0.944384492
P22,0g,12,2,2.843665768,0.927376937,3.257861635,0.93066016
P22,0g,12,3,3.01737047,0.927015959,3.203953279,0.92302162
P22,0g,12,4,2.693021863,0.919854502,2.628631327,0.914353275
P22,0g,12,1,3.387617066,0.937781329,3.208376691,0.946003799
P22,0g,12,2,3.371227888,0.936586131,3.395421436,0.941813336
P22,0g,12,3,3.546566077,0.936806806,3.430280957,0.929676609
P22,0g,12,4,2.609261186,0.921933611,2.798647242,0.913276283
P22,0g,12,1,2.675409836,0.942147432,3.126080477,0.949833978
P22,0g,12,2,3.471833085,0.933876704,3.400894188,0.932917791
P22,0g,12,3,3.485842027,0.931341146,3.712965723,0.922368317
P22,0g,12,4,2.585991058,0.913378435,2.614307004,0.916429885
P22,0g,180,1,2.953822473,0.94930495,3.287839918,0.948174145
P22,0g,180,2,2.982811698,0.929942688,3.545407901,0.936882559
P22,0g,180,3,3.21190354,0.930512355,3.486403284,0.933388347
P22,0g,180,4,2.804771678,0.917517523,2.659825552,0.911674453
P22,0g,180,1,3.504240555,0.948705263,4.039064508,0.949295046
P22,0g,180,2,3.044975585,0.932656245,3.784374197,0.939762476
P22,0g,180,3,2.922898998,0.924787826,3.197635569,0.925090416
P22,0g,180,4,2.715754305,0.921230321,2.376509895,0.912374753
P22,0g,90,1,3.198771039,0.942566279,2.867753139,0.941135716
P22,0g,90,2,3.675661234,0.936836581,2.991985039,0.934031261
P22,0g,90,3,3.512957521,0.935604133,3.131979695,0.921456587
P22,0g,90,4,2.844776917,0.923368204,2.696767299,0.913532263
P22,0g,90,1,3.444569817,0.955518435,3.516220028,0.952307488
P22,0g,90,2,3.056135402,0.938124401,3.473342736,0.938244027
P22,0g,90,3,3.287447109,0.934441427,3.364739069,0.928212746
P22,0g,90,4,2.648236953,0.914294787,2.715091678,0.92305161
P22,0g,90,1,3.624571579,0.948604857,3.351964144,0.951291876
P22,0g,90,2,3.058001582,0.941813297,3.402583707,0.932503679
P22,0g,90,3,3.005009228,0.929885078,3.416556815,0.924346438
P22,0g,90,4,2.808858423,0.921861525,2.70920116,0.91225107
P22,25g,0,1,2.7593016,0.942492101,4.931615049,0.953016441
P22,25g,0,2,3.656204531,0.928049149,4.045104968,0.942216893
P22,25g,0,3,3.593223862,0.931492047,3.517356059,0.927035189
P22,25g,0,4,3.032841405,0.922790241,2.792974434,0.913027013
P22,25g,0,1,3.312393888,0.945973929,4.863327674,0.94839279
P22,25g,0,2,3.673387097,0.93629358,3.771010187,0.936736847
P22,25g,0,3,3.42975382,0.929855389,3.605263158,0.926423666
P22,25g,0,4,3.006578947,0.924095168,2.78820034,0.919733936
P22,25g,12,1,2.924287343,0.945235493,3.020524515,0.942656447
P22,25g,12,2,3.517673888,0.929576295,3.50627138,0.939155107
P22,25g,12,3,3.528848347,0.932318591,3.508551881,0.931258898
P22,25g,12,4,2.670011403,0.919197619,2.674572406,0.916810067
P22,25g,12,1,2.875,0.939730227,3.280204461,0.936506779
P22,25g,12,2,3.143587361,0.933606874,3.335966543,0.931156265
P22,25g,12,3,3.383596654,0.928935017,3.528345725,0.927678466
P22,25g,12,4,2.712825279,0.912711355,2.804600372,0.917015728
P22,25g,12,1,3.368663594,0.939528305,3.80163385,0.940030142
P22,25g,12,2,3.174067868,0.934812604,4.035609552,0.937902048
P22,25g,12,3,3.277963972,0.926494927,3.124423963,0.918453511
P22,25g,12,4,2.837662338,0.916667408,2.692501047,0.913751913
P22,25g,180,1,3.625255415,0.947463022,3.326113609,0.942699139
P22,25g,180,2,3.041275031,0.928260282,3.538414385,0.938344593
P22,25g,180,3,3.55680425,0.928787841,3.452595014,0.922007929
P22,25g,180,4,2.728647323,0.920169915,2.742541888,0.917200449
P22,25g,180,1,3.215499378,0.941633801,3.438458351,0.940894759
P22,25g,180,2,3.44923332,0.929281113,4.041649399,0.935467961
P22,25g,180,3,3.322420224,0.927168795,3.084542064,0.924612968
P22,25g,180,4,2.629506838,0.916965327,2.673021136,0.916021242
P22,25g,90,1,3.453196596,0.935594256,3.146847043,0.940376165
P22,25g,90,2,3.27645647,0.932513146,3.754963997,0.939441299
P22,25g,90,3,3.415884792,0.927303953,3.650665503,0.926278236
P22,25g,90,4,2.908793367,0.922643883,2.747545276,0.914543395
P22,25g,90,1,3.132462687,0.941485399,3.766583748,0.936526001
P22,25g,90,2,3.406301824,0.932656584,3.749378109,0.934428357
P22,25g,90,3,3.361733002,0.931005574,3.755804312,0.928032216
P22,25g,90,4,2.692578773,0.918999352,2.871268657,0.919154465
P22,25g,90,1,2.725752508,0.934485819,4.304138796,0.93936697
P22,25g,90,2,3.617265886,0.931410037,3.665342809,0.932908275
P22,25g,90,3,3.433528428,0.927253774,3.551630435,0.927668834
P22,25g,90,4,2.83235786,0.920499657,2.851170569,0.917241866
P22,50g,0,1,3.778046255,0.94050273,3.715395236,0.931033047
P22,50g,0,2,3.549361408,0.931100834,3.874352779,0.935386845
P22,50g,0,3,3.679323438,0.932587092,3.55246807,0.925976535
P22,50g,0,4,3.030031067,0.9189104,2.687090093,0.913258913
P22,50g,0,1,3.361292376,0.934015536,3.593983766,0.93319307
P22,50g,0,2,3.685818876,0.930629973,3.998885883,0.93871663
P22,50g,0,3,3.437370683,0.926091386,3.492280758,0.926502177
P22,50g,0,4,2.965303199,0.915066672,2.740888111,0.914319454
P22,50g,12,1,3.854225133,0.935420145,4.125350795,0.941435617
P22,50g,12,2,3.546304958,0.933431829,3.528063611,0.928382416
P22,50g,12,3,3.557218584,0.928089107,3.437012785,0.927567169
P22,50g,12,4,2.780324291,0.918356106,2.70470845,0.91383551
P22,50g,12,1,3.703620249,0.93375878,3.777076761,0.938086889
P22,50g,12,2,3.64097942,0.932461392,3.806669671,0.928157223
P22,50g,12,3,3.456962596,0.92499356,3.64308247,0.927324898
P22,50g,12,4,2.795553553,0.916019214,2.737118822,0.910987019
P22,50g,12,1,4.27638191,0.944409479,3.922613065,0.938144894
P22,50g,12,2,3.767552046,0.933145049,3.985786073,0.939893913
P22,50g,12,3,3.646661881,0.930406157,3.632591529,0.924468128
P22,50g,12,4,2.764393396,0.917742449,2.747307968,0.913351804
P22,50g,180,1,3.450049317,0.939803586,4.51711991,0.938737717
P22,50g,180,2,3.419191208,0.933413579,3.798083697,0.933375333
P22,50g,180,3,3.296886008,0.925006128,3.481471044,0.924912978
P22,50g,180,4,2.841341412,0.919262181,2.859236297,0.914487205
P22,50g,180,1,3.750581305,0.946262363,3.784684545,0.94007554
P22,50g,180,2,3.685320105,0.937453843,3.796155635,0.931582235
P22,50g,180,3,3.471864827,0.928488842,3.630754922,0.927267333
P22,50g,180,4,3.016431561,0.923171361,2.701441637,0.909934975
P22,50g,90,1,3.571313349,0.93392935,4.278128781,0.941385834
P22,50g,90,2,3.61769055,0.934761807,3.730340099,0.928529643
P22,50g,90,3,3.49052292,0.926174472,3.38674553,0.921821538
P22,50g,90,4,2.803737061,0.920799619,2.735448313,0.910517089
P22,50g,90,1,3.994693819,0.944336297,3.974042736,0.938111448
P22,50g,90,2,3.968736555,0.939013331,3.646350208,0.925612955
P22,50g,90,3,3.505951527,0.927064327,3.672450882,0.923692626
P22,50g,90,4,2.944356805,0.916052822,2.652803671,0.908903777
P22,50g,90,1,3.880087209,0.939188573,4.494331395,0.943469407
P22,50g,90,2,3.63372093,0.932151506,4.178197674,0.937994508
P22,50g,90,3,3.363662791,0.926968777,3.81119186,0.927463123
P22,50g,90,4,2.816424419,0.913864244,2.78880814,0.911217941
P22,75g,0,1,4.478299877,0.94050911,4.674329932,0.937055883
P22,75g,0,2,3.660311764,0.93238877,3.959179096,0.933038461
P22,75g,0,3,3.771223506,0.929693093,3.558035214,0.92630784
P22,75g,0,4,2.829314792,0.918361387,2.792194684,0.911558357
P22,75g,0,1,4.207619912,0.936920726,4.710284613,0.942911541
P22,75g,0,2,4.106474657,0.933634371,4.144800998,0.935842687
P22,75g,0,3,3.672638621,0.925678202,3.483728314,0.921462633
P22,75g,0,4,2.841705409,0.917596569,2.63873455,0.909547517
P22,75g,0,1,4.358518997,0.932528365,4.057259714,0.939604495
P22,75g,0,2,3.74975783,0.925836503,3.647077817,0.93037946
P22,75g,0,3,3.550532774,0.925950919,3.67420084,0.926250289
P22,75g,0,4,3.035518243,0.922521433,2.843181574,0.910822543
P22,75g,12,1,3.897631862,0.927001388,4.134337998,0.93426034
P22,75g,12,2,3.713670614,0.926806907,3.767922497,0.930806824
P22,75g,12,3,3.553175457,0.927272779,3.708934338,0.926242414
P22,75g,12,4,2.988912809,0.916261827,2.761033369,0.909920516
P22,75g,12,1,4.032776486,0.936550522,3.854726158,0.931749115
P22,75g,12,2,3.81275111,0.929931598,3.771198985,0.930523582
P22,75g,12,3,3.378409812,0.922191308,3.756713893,0.924075616
P22,75g,12,4,2.799323324,0.914240985,2.893846479,0.91106439
P22,75g,12,1,3.934197731,0.936680001,4.336142626,0.932117565
P22,75g,12,2,3.865802269,0.933904705,3.841274986,0.930593893
P22,75g,12,3,3.535602377,0.925780229,3.806482982,0.92514498
P22,75g,12,4,2.862992977,0.918195653,2.720475419,0.909407027
P22,75g,180,1,3.928139836,0.933555734,4.028916703,0.939394977
P22,75g,180,2,3.595597756,0.925423934,4.134764782,0.937064819
P22,75g,180,3,3.69475615,0.926116639,3.460725076,0.919696636
P22,75g,180,4,2.889835995,0.916249596,2.744928787,0.909890809
P22,75g,180,1,4.046055437,0.933297232,4.252558635,0.937073232
